Epoch,Disc LR,D per G,Disc Loss,Real Guess,Real Quant,Fake Guess,Fake Quant,Phase
775,4e-05,1,0.3051482886075973,0.8515028059482574,0.789926290512085,0.1344457566738128,0.2292543798685073,1
776,4e-05,1,0.4195966720581054,0.8602780103683472,0.8193630576133728,0.2359136715531349,0.4037422835826874,1
777,4e-05,1,0.4937005639076233,0.8583441972732544,0.7974514365196228,0.2889058291912079,0.4778288304805755,1
778,4e-05,1,0.3635435700416565,0.8151381214459738,0.7953317165374756,0.1452739958961804,0.2101154327392578,1
779,4e-05,1,0.3397242724895477,0.836095541715622,0.786185085773468,0.1482059508562088,0.2361674159765243,1
780,4e-05,1,0.3219868838787079,0.8543565273284912,0.7815701365470886,0.1517502814531326,0.2502253651618957,1
781,4e-05,1,0.4234282076358795,0.85111403465271,0.7805975675582886,0.2306575179100036,0.3670899569988251,1
782,4e-05,1,0.359984556833903,0.8518776893615723,0.8090369701385498,0.1794577340284983,0.2522876262664795,1
783,4e-05,1,0.3431072235107422,0.8510805368423462,0.7951801419258118,0.1662808358669281,0.291420966386795,1
784,4e-05,1,0.3657670021057129,0.8561072945594788,0.7918295860290527,0.1897459626197815,0.3219108283519745,1
785,4e-05,1,0.2933536171913147,0.8699082136154175,0.8343510627746582,0.1427159905433654,0.2261586934328079,1
786,4e-05,1,0.3260088860988617,0.8567148447036743,0.7995584607124329,0.1574806869029998,0.2608063817024231,1
787,4e-05,1,0.3119733929634094,0.8639803528785706,0.813554584980011,0.1527573466300964,0.2911311984062195,1
788,4e-05,1,0.2941721379756927,0.8637296557426453,0.8087541460990906,0.1372899711132049,0.2278956621885299,1
789,4e-05,1,0.4016452431678772,0.8271716088056564,0.8127351403236389,0.1888643577694893,0.3279415369033813,1
790,4e-05,1,0.3592908978462219,0.8449751138687134,0.7936369180679321,0.1737375259399414,0.2734500467777252,1
791,4e-05,1,0.3836725056171417,0.8481496572494507,0.7918730974197388,0.1966576874256134,0.3175492286682129,1
792,4e-05,1,0.3360580801963806,0.853972315788269,0.8050563931465149,0.1632262766361236,0.3122152686119079,1
793,4e-05,1,0.3646636009216308,0.8451800346374512,0.8067365884780884,0.1781573817133903,0.3579432964324951,1
794,4e-05,1,0.3917302787303924,0.8501462340354919,0.7894942164421082,0.204976350069046,0.3707390129566192,1
795,4e-05,1,0.4399198591709137,0.7872942686080933,0.8033897280693054,0.1788606122136116,0.3264838457107544,1
796,4e-05,1,0.3163619041442871,0.858571469783783,0.8022045493125916,0.1511532068252563,0.2694129049777984,1
797,4e-05,1,0.4177718758583069,0.8602738976478577,0.8078355193138123,0.2345316261053085,0.3848205506801605,1
798,4e-05,1,0.3910045325756073,0.8329379260540009,0.7896689176559448,0.1868073493242263,0.2571119368076324,1
799,4e-05,1,0.2999302744865417,0.8606664538383484,0.8046797513961792,0.1391904950141906,0.2495781928300857,1
800,4e-05,1,0.2899468243122101,0.8659382462501526,0.8146153092384338,0.135846734046936,0.2432263940572738,1
801,4e-05,1,0.3801727890968323,0.8517486155033112,0.7917738556861877,0.1951344534754753,0.4617365002632141,1
802,4e-05,1,0.3063749670982361,0.866897463798523,0.8121681809425354,0.1508678048849105,0.287871241569519,1
803,4e-05,1,0.3698102831840515,0.8606011867523193,0.7994645237922668,0.1972293257713318,0.3597482144832611,1
804,4e-05,1,0.3100773096084595,0.8517524898052216,0.781272292137146,0.1388814523816108,0.1812519282102584,1
805,4e-05,1,0.3406751453876495,0.8372864127159119,0.8022414445877075,0.1501490473747253,0.3024095296859741,1
806,4e-05,1,0.4077156335115433,0.8529771268367767,0.7951549291610718,0.2199144065380096,0.4218518137931824,1
807,4e-05,1,0.3003719449043274,0.8655263185501099,0.7896476984024048,0.1444018334150314,0.2461870312690735,1
808,4e-05,1,0.278919905424118,0.8667670488357544,0.814669132232666,0.1271005272865295,0.202727735042572,1
809,4e-05,1,0.3210273385047912,0.8642237782478333,0.8133991956710815,0.1606301367282867,0.2644803524017334,1
810,4e-05,1,0.3642496317625046,0.8457684814929962,0.7940055131912231,0.1762628890573978,0.1971129477024078,1
811,4e-05,1,0.3658234179019928,0.8123248020807902,0.7874689102172852,0.1452687556544939,0.1980520635843277,1
812,4e-05,1,0.3331397970517476,0.8254969120025635,0.7916391491889954,0.1313709169626236,0.2067599147558212,1
813,4e-05,1,0.2944445610046386,0.8447794914245605,0.7833448648452759,0.1181778907775878,0.1942667961120605,1
814,4e-05,1,0.3446768820285797,0.8385540246963501,0.8314414024353027,0.1544904112815857,0.2915078103542328,1
815,4e-05,1,0.3709509968757629,0.8393739461898804,0.7831510305404663,0.177866131067276,0.3314231932163238,1
816,4e-05,1,0.4182748198509216,0.855577826499939,0.7932037711143494,0.2307171672582626,0.3805906176567077,1
817,4e-05,1,0.3133019804954529,0.8605663776397705,0.8098360896110535,0.1505255848169326,0.2813595831394195,1
818,4e-05,1,0.3719571828842163,0.8581563830375671,0.8073573112487793,0.1966688632965088,0.3554375767707824,1
819,4e-05,1,0.323740541934967,0.8657048940658569,0.8178941011428833,0.1643365919589996,0.3298048973083496,1
820,4e-05,1,0.3455439805984497,0.8603912591934204,0.7857370376586914,0.1773100793361663,0.3046020269393921,1
821,4e-05,1,0.3974754810333252,0.8619005084037781,0.8098955750465393,0.2203109413385391,0.3868418037891388,1
822,4e-05,1,0.3342852592468261,0.8484486937522888,0.7828148007392883,0.156284213066101,0.2779247462749481,1
823,4e-05,1,0.3482298851013183,0.8599878549575806,0.8203961849212646,0.1791319251060485,0.3378680944442749,1
824,4e-05,1,0.5502389520406723,0.8598114997148514,0.8086943626403809,0.3239749521017074,0.347967267036438,1
825,4e-05,1,0.3353312015533447,0.8641923069953918,0.8222042918205261,0.1725207567214965,0.2745021879673004,1
826,4e-05,1,0.3160389065742492,0.8713180422782898,0.822279155254364,0.1633008271455764,0.2779558300971985,1
827,4e-05,1,0.3030093312263489,0.8510841727256775,0.784056544303894,0.1321749091148376,0.2107314169406891,1
828,4e-05,1,0.3445268273353576,0.8715925216674805,0.8169143199920654,0.1870563924312591,0.3090328276157379,1
829,4e-05,1,0.406777560710907,0.864614725112915,0.8014492392539978,0.2299549877643585,0.4047665297985077,1
830,4e-05,1,0.420274555683136,0.8506917953491211,0.7882171869277954,0.2278443723917007,0.4159125387668609,1
831,4e-05,1,0.3485905130704244,0.833901067574819,0.7942144274711609,0.1523498743772506,0.4443127810955047,1
832,4e-05,1,0.2830993235111236,0.8679581880569458,0.7932336330413818,0.1319340765476226,0.2153771221637725,1
833,4e-05,1,0.4162840992212295,0.8523811101913452,0.785740315914154,0.225723598152399,0.3132097721099853,1
834,4e-05,1,0.3171052187681198,0.8577620983123779,0.7813130021095276,0.1509727388620376,0.2171822488307953,1
835,4e-05,1,0.3493444273869197,0.8076324760913849,0.798922061920166,0.1254399841030438,0.2093409895896911,1
836,4e-05,1,0.3505330681800842,0.8560171127319336,0.7908130288124084,0.1772214472293853,0.3132864534854889,1
837,4e-05,1,0.3187573701143265,0.8486448228359222,0.7884648442268372,0.1431727632880211,0.2316964268684387,1
838,4e-05,1,0.361304223537445,0.8407819271087646,0.8042894005775452,0.1705997288227081,0.2515394985675812,1
839,4e-05,1,0.3278553187847137,0.858797550201416,0.7959951758384705,0.1610743850469589,0.2759855687618255,1
840,4e-05,1,0.2932755351066589,0.8512302041053772,0.7947032451629639,0.1238367408514022,0.1856255382299423,1
841,4e-05,1,0.3508735299110412,0.8659080862998962,0.804044246673584,0.1868966370820999,0.3028052151203155,1
842,4e-05,1,0.3115464746952057,0.8675114512443542,0.7935923933982849,0.1558456718921661,0.2571991682052612,1
843,4e-05,1,0.3755638202031453,0.8328854242960612,0.8035405874252319,0.1734265983104705,0.1900368779897689,1
844,4e-05,1,0.3542331953843434,0.832272469997406,0.7974238991737366,0.156186543405056,0.2565564513206482,1
845,4e-05,1,0.4793881177902221,0.8675371408462524,0.8111198544502258,0.2862990200519562,0.4643057882785797,1
846,4e-05,1,0.3293394446372986,0.8571560382843018,0.7927892804145813,0.1607143133878708,0.2617995142936706,1
847,4e-05,1,0.3579803109169006,0.8672043085098267,0.8088822960853577,0.1938614249229431,0.3423268496990204,1
848,4e-05,1,0.3760779798030853,0.8562725782394409,0.7960750460624695,0.1982123106718063,0.3284744322299957,1
849,4e-05,1,0.3710902333259582,0.8575900495052338,0.7969260215759277,0.1953169703483581,0.337314635515213,1
850,4e-05,1,0.4562171995639801,0.8524097800254822,0.7936726808547974,0.2523190379142761,0.3378088772296905,1
851,4e-05,1,0.3048208355903625,0.8519998788833618,0.7923974394798279,0.1346765607595443,0.2174962908029556,1
852,4e-05,1,0.3061929643154144,0.8626924157142639,0.8175784945487976,0.1465735435485839,0.264827162027359,1
853,4e-05,1,0.3658044437567393,0.8138442734877268,0.8111768364906311,0.1468606342871984,0.2225320637226104,1
854,4e-05,1,0.3207341879606247,0.8450712561607361,0.8091866374015808,0.1410040855407714,0.2338280528783798,1
855,4e-05,1,0.2833134531974792,0.8658583164215088,0.8143153786659241,0.1300151348114013,0.2116083800792694,1
856,4e-05,1,0.3648934960365295,0.865871250629425,0.8154252767562866,0.1981826424598693,0.2959448397159576,1
857,4e-05,1,0.3420621156692505,0.8564268350601196,0.7936521768569946,0.1706190556287765,0.2727894484996795,1
858,4e-05,1,0.3479124009609222,0.8553708791732788,0.7925681471824646,0.1744391322135925,0.2837211191654205,1
859,4e-05,1,0.3418757915496826,0.8647557497024536,0.8090840578079224,0.1784542053937912,0.2958921492099762,1
860,4e-05,1,0.3121483325958252,0.8697742819786072,0.8144129514694214,0.1585484147071838,0.273841381072998,1
861,4e-05,1,0.3879709392786026,0.8566710650920868,0.8009376525878906,0.2080021351575851,0.341556191444397,1
862,4e-05,1,0.4383403658866882,0.8635310530662537,0.7983925342559814,0.2529439032077789,0.4715438783168793,1
863,4e-05,1,0.4287129044532776,0.8648626804351807,0.8249039053916931,0.246878296136856,0.4033295512199402,1
864,4e-05,1,0.489131897687912,0.8693212270736694,0.8256822228431702,0.2946698665618896,0.4383093118667602,1
865,4e-05,1,0.3464331030845642,0.8707591891288757,0.8228721022605896,0.1878281235694885,0.2799130976200104,1
866,4e-05,1,0.4438451329867045,0.8631137212117513,0.8032627105712891,0.2517985800902049,0.2107857465744018,1
867,4e-05,1,0.3605739325284958,0.8262969106435776,0.7945761680603027,0.1546006556600332,0.2948640584945678,1
868,4e-05,1,0.3160308599472046,0.8610632419586182,0.7815196514129639,0.1533293575048446,0.2662187218666076,1
869,4e-05,1,0.3122562766075134,0.8537487387657166,0.7843942642211914,0.1428461968898773,0.2410726547241211,1
870,4e-05,1,0.3170417845249176,0.8536199927330017,0.7873916029930115,0.1466993540525436,0.2603059411048889,1
871,4e-05,1,0.4456616640090942,0.864875316619873,0.8117965459823608,0.2595459818840027,0.4550376534461975,1
872,4e-05,1,0.3373719155788421,0.8690230250358582,0.8312134742736816,0.1787980645895004,0.2728940844535827,1
873,4e-05,1,0.3019015192985534,0.8685363531112671,0.8121485114097595,0.1486701965332031,0.2600647211074829,1
874,4e-05,1,0.3159927129745483,0.8673657178878784,0.8215736150741577,0.1594493985176086,0.274297833442688,1
875,4e-05,1,0.4487741738557815,0.8638510704040527,0.8190099000930786,0.2607848942279815,0.4797181487083435,1
876,4e-05,1,0.4900406002998352,0.8575189113616943,0.796440839767456,0.285611629486084,0.4651847779750824,1
877,4e-05,1,0.3428011536598205,0.861976146697998,0.7893211841583252,0.1765673160552978,0.3280504941940307,1
878,4e-05,1,0.4193911552429199,0.8648017048835754,0.8181441426277161,0.2397714257240295,0.4165098965167999,1
879,4e-05,1,0.3078697323799133,0.8746638298034668,0.8082000613212585,0.1596645265817642,0.2608261108398437,1
880,4e-05,1,0.3885930180549621,0.8710360527038574,0.8163764476776123,0.2216049581766128,0.3320473730564117,1
881,4e-05,1,0.3618555068969726,0.8730182647705078,0.8293057084083557,0.202327162027359,0.3534649014472961,1
882,4e-05,1,0.3366030752658844,0.8681929111480713,0.822970986366272,0.1773807108402252,0.2876286208629608,1
883,4e-05,1,0.3146657347679138,0.8650977611541748,0.8273884654045105,0.1561267673969268,0.2401308715343475,1
884,4e-05,1,0.3708056807518005,0.8715722560882568,0.8193424940109253,0.2081229984760284,0.3546528816223144,1
885,4e-05,1,0.3884463310241699,0.8667088747024536,0.7974424958229065,0.2176038920879364,0.3759230971336365,1
886,4e-05,1,0.4288672506809234,0.8406023979187012,0.804514467716217,0.2240574806928634,0.449289858341217,1
887,4e-05,1,0.3346408009529114,0.8544794917106628,0.7811244130134583,0.1625368297100067,0.2720166146755218,1
888,4e-05,1,0.3390027284622192,0.8639325499534607,0.8140312433242798,0.1734404079616069,0.2026502043008804,1
889,4e-05,1,0.354371577501297,0.8478375375270844,0.7960802912712097,0.1708965711295604,0.1900226771831512,1
890,4e-05,1,0.2615338563919067,0.8650562763214111,0.8077642321586609,0.1100350022315979,0.1826194673776626,1
891,4e-05,1,0.3940933465957641,0.7780715942382812,0.7801797389984131,0.131748841702938,0.2561044692993164,1
892,4e-05,1,0.3245377838611603,0.8568999171257019,0.7906118035316467,0.1564225852489471,0.2413176894187927,1
893,4e-05,1,0.3183435052633285,0.8543401062488556,0.8237786889076233,0.1484647467732429,0.2510041892528534,1
894,4e-05,1,0.375759094953537,0.8281324108441671,0.8043357133865356,0.1699263254801432,0.2666041553020477,1
895,4e-05,1,0.3851074874401092,0.8358788192272186,0.8070755004882812,0.1854479238390922,0.2699375450611114,1
896,4e-05,1,0.3495592474937439,0.8557635545730591,0.7932405471801758,0.1761757880449295,0.2975886464118957,1
897,4e-05,1,0.3632252514362335,0.8691747188568115,0.8094547390937805,0.1998964250087738,0.3661758601665497,1
898,4e-05,1,0.3419841825962066,0.8539111018180847,0.7982447147369385,0.1678705215454101,0.3346683979034424,1
899,4e-05,1,0.3022171556949615,0.8524923920631409,0.8056313991546631,0.132851834098498,0.2328842580318451,1
900,4e-05,1,0.376598596572876,0.8521360158920288,0.7915311455726624,0.1947395056486129,0.4148739278316498,1
901,4e-05,1,0.3466223378976186,0.837245245774587,0.7916197776794434,0.154532308379809,0.2044070065021515,1
902,4e-05,1,0.2848470211029053,0.8598537445068359,0.7982335686683655,0.1252822577953338,0.2047513723373413,1
903,4e-05,1,0.3340732455253601,0.8478441834449768,0.7982351779937744,0.1550173088908195,0.2863154411315918,1
904,4e-05,1,0.3867073655128479,0.8537866473197937,0.7825098633766174,0.2043798416852951,0.3356200754642486,1
905,4e-05,1,0.2852911353111267,0.8639528751373291,0.786098062992096,0.1298190206289291,0.1966717839241027,1
906,4e-05,1,0.3541551431020101,0.8389012416203817,0.832211434841156,0.1628992905219396,0.2297372668981552,1
907,4e-05,1,0.3864925503730774,0.8614745140075684,0.7917827367782593,0.2113106101751327,0.3332479894161224,1
908,4e-05,1,0.4334506690502167,0.8569056391716003,0.8263201713562012,0.2358128577470779,0.2368673682212829,1
909,4e-05,1,0.3069194853305816,0.8419163525104523,0.7930552959442139,0.1258769668638706,0.1839520037174224,1
910,4e-05,1,0.287330150604248,0.8642181754112244,0.806410551071167,0.131858080625534,0.2216079533100128,1
911,4e-05,1,0.3505077600479126,0.845303213596344,0.8062781691551208,0.1648625373840332,0.3964546024799347,1
912,4e-05,1,0.3136859536170959,0.8685446977615356,0.8064089417457581,0.1586518287658691,0.2975554764270782,1
913,4e-05,1,0.4125370979309082,0.8634079694747925,0.8030798435211182,0.2333072423934936,0.3545389175415039,1
914,4e-05,1,0.3690877556800842,0.8523691296577454,0.7810667157173157,0.1888904571533203,0.2979863882064819,1
915,4e-05,1,0.3446907997131347,0.8629609942436218,0.7988642454147339,0.1790598034858703,0.2934576570987701,1
916,4e-05,1,0.3849646747112274,0.861701250076294,0.7997580170631409,0.2103125303983688,0.3045198917388916,1
917,4e-05,1,0.5318311055501302,0.8612291216850281,0.7957586050033569,0.3108557760715484,0.2682015299797058,1
918,4e-05,1,0.3175791501998901,0.873374342918396,0.8335856795310974,0.1665554642677307,0.2614189386367798,1
919,4e-05,1,0.4982893069585164,0.8570874532063802,0.7944645881652832,0.2823002835114797,0.2086565792560577,1
920,4e-05,1,0.2932661175727844,0.8687565326690674,0.7960808873176575,0.1415043920278549,0.1982402056455612,1
921,4e-05,1,0.3586481000695909,0.8174213085855756,0.7871167063713074,0.1439614700419562,0.3563497364521026,1
922,4e-05,1,0.31474369764328,0.8654361963272095,0.8132278919219971,0.156522512435913,0.2326780259609222,1
923,4e-05,1,0.4111103415489197,0.8687659502029419,0.8080551624298096,0.2369477748870849,0.3714204728603363,1
924,4e-05,1,0.5077473223209381,0.818798691034317,0.8098644018173218,0.263238675892353,0.4736809134483337,1
925,4e-05,1,0.3350124955177307,0.8722715377807617,0.8244929313659668,0.1799237877130508,0.3244619369506836,1
926,4e-05,1,0.3699729144573211,0.873411238193512,0.816096842288971,0.2091319561004638,0.3642310500144958,1
927,4e-05,1,0.4548971652984619,0.8523348569869995,0.8153809309005737,0.2552184090018272,0.3736291825771332,1
928,4e-05,1,0.473561942577362,0.8603469133377075,0.8049675822257996,0.2761291861534118,0.4467006325721741,1
929,4e-05,1,0.4399210214614868,0.8519715666770935,0.8125746250152588,0.2408810779452324,0.2914547920227051,1
930,4e-05,1,0.4195258617401123,0.8064307868480682,0.7853270173072815,0.1832836791872978,0.2943189144134521,1
931,4e-05,1,0.3644963502883911,0.8599268198013306,0.8029357194900513,0.1923192143440246,0.3557492196559906,1
932,4e-05,1,0.3356170058250427,0.859078049659729,0.818141758441925,0.1678324937820434,0.3020782470703125,1
933,4e-05,1,0.32324880361557,0.8505463898181915,0.7966091632843018,0.148845799267292,0.2253698855638504,1
934,4e-05,1,0.3222664594650268,0.856687068939209,0.8065025210380554,0.1542942970991134,0.3007753491401672,1
935,4e-05,1,0.2844430208206177,0.8709982633590698,0.8143900632858276,0.1361254453659057,0.2535435259342193,1
936,4e-05,1,0.2905714511871338,0.8552107810974121,0.8016583323478699,0.1255534887313842,0.2250931560993194,1
937,4e-05,1,0.3574085235595703,0.8506269454956055,0.7909135222434998,0.177681028842926,0.3197687268257141,1
938,4e-05,1,0.37871801001685,0.7968149866376605,0.7996051907539368,0.1353839156883103,0.2318038642406463,1
