Case,Hs,Tp,Theta,Seed,a_x,b_x,c_x,a_y,b_y,c_y
7243,1,7,10,3,-3.42152087808522,-0.0001532912308987119,0.0010548296831942574,-3.404652332739485,-0.002583474722521809,0.0010535954355200454
7244,1,7,10,4,-3.424679783870528,2.818920907498592e-05,0.0012817584561120637,-3.401793482340797,0.0010410855028410496,0.001052934484593702
7245,1,7,10,5,-3.4201474955957716,0.0018607845788677275,0.0009017358148999484,-3.405883884338592,-1.6927677275571803e-05,0.0009491702174764162
7246,1,7,10,6,-3.427307517727201,0.00014557556118394589,0.0013146359041860932,-3.412296981200404,-0.0016515648142848517,0.0013231954729868286
7247,1,7,10,7,-3.428289726723573,0.0005598700917006074,0.0008198970150079014,-3.412246116297472,-0.0015870145350401163,0.0005642367648118457
7248,1,7,10,8,-3.4238576518747026,5.4812092845766885e-05,0.0008515171736529668,-3.4087119557722754,-0.0007041874281252337,0.0009473810479800055
7249,1,7,10,9,-3.4231479735250523,0.0,0.0011392320376096676,-3.4092457095872994,-0.0017325004528763001,0.0011575437658548958
7250,1,7,10,10,-3.427532739292671,-0.00028293402552160706,0.0010078128784040304,-3.403600670432923,-0.00041195559015750824,0.0007901857893960426
7251,1,7,80,1,-3.4260685043877896,0.0006695988370955577,0.0011066089537536223,-3.406487640727256,-0.0005101463181145624,0.0010734273253003375
7252,1,7,80,2,-3.4213003036611767,0.0006153914983407537,0.0010917846069766317,-3.406841609171902,-0.0009662775834141375,0.001072142625248153
7253,1,7,80,3,-3.4215570297754794,-0.0001389435391342945,0.0010698094627524005,-3.4046794348309724,-0.0025680671362265936,0.001074096360439559
7254,1,7,80,4,-3.4247147273167537,3.109077703661355e-05,0.0012937052096413317,-3.4018608241665307,0.0010393394130742224,0.001070656034976393
7255,1,7,80,5,-3.420178241489745,0.001870287553557226,0.0009138556181122809,-3.4059100615881484,-9.283214541395079e-06,0.000967725060669593
7256,1,7,80,6,-3.427322562820757,0.0001533622173767559,0.0013308287979698422,-3.4123274137970614,-0.0016394992542966185,0.0013501853832345874
7257,1,7,80,7,-3.428309798652428,0.0005709997807265191,0.0008341699118483482,-3.412295810036032,-0.0015790531047144279,0.0005837361089007821
7258,1,7,80,8,-3.4238751697758216,6.127445194791881e-05,0.0008648236788255225,-3.408726362998617,-0.0006985647877748346,0.0009693329896489514
7259,1,7,80,9,-3.4231690238552916,2.091551379285574e-05,0.001149630384655635,-3.4092614585468826,-0.001723160211937983,0.0011745446648643366
7260,1,7,80,10,-3.427553380505785,-0.0002777113036051193,0.0010196123728052754,-3.403669217444747,-0.00040395047432199036,0.0008103604240484568
7261,1,9,10,1,-3.372268458218362,0.00025607823821862936,0.00061919402288222,-3.3419484103624666,0.0004261425897252347,0.0005912363356574933
7262,1,9,10,2,-3.3628346721168634,-0.0006024201707825081,0.0007626114206117978,-3.342787594076939,0.0006646816757567878,0.000759688868611333
7263,1,9,10,3,-3.3601536692379437,-0.0010656047564068082,0.0006832345215020104,-3.3262512997275895,0.0017370144291904217,0.0006535120362785064
7264,1,9,10,4,-3.351070752545961,0.00022940485933339427,0.000727554483519604,-3.3231078128657137,0.0003517131281815843,0.00071039786357061
7265,1,9,10,5,-3.3521787767409994,0.0027707487734074166,0.0005411006569175114,-3.340812354851936,0.0041415433610718115,0.0005661671314226846
7266,1,9,10,6,-3.36512195987607,0.0012618480073403617,0.00016001595146607228,-3.342515005080707,0.005999372941956976,0.00023726131536587307
7267,1,9,10,7,-3.371011726365021,-0.0009326968159627612,0.0005112724820913926,-3.347148042020926,-0.0010970566768765126,0.0004893194772831683
7268,1,9,10,8,-3.362466981927248,0.0021968615491443984,0.0006765423906713577,-3.3390939789073273,0.0046922759543548236,0.0006607257779937935
7269,1,9,10,9,-3.347951850909388,-9.255017753302078e-05,0.0006077974904244195,-3.3190559934604327,0.003174070977250372,0.0006119174102448186
7270,1,9,10,10,-3.3578611420916533,-0.0007709376793503766,0.0006528459987336947,-3.340203782543213,-0.0013302698651911388,0.0006496012501552354
7271,1,9,80,1,-3.3722952635349532,0.00026057648995879727,0.0006282986906066023,-3.341953212184558,0.0004320474700240056,0.0005989715563813692
7272,1,9,80,2,-3.3628528543001197,-0.0005991300638077902,0.0007712320761669148,-3.342749370568939,0.0006665877313169072,0.0007668794884553099
7273,1,9,80,3,-3.360249981382965,-0.0010586555219287835,0.0006920363051218916,-3.3262530602197438,0.001738276216956399,0.0006602714852707613
7274,1,9,80,4,-3.35107897331157,0.00023572291864074372,0.0007366484654280482,-3.323113184752832,0.0003574366258046245,0.0007168571302802321
7275,1,9,80,5,-3.3521891821059375,0.0027709472239828893,0.0005499004532438113,-3.3407629902353624,0.00414223643507389,0.0005732484974628896
7276,1,9,80,6,-3.3651531141387583,0.0012597483306436366,0.00016922161017083074,-3.342481918348966,0.005999779296166305,0.00024676513589831205
7277,1,9,80,7,-3.371007892379996,-0.0009263068981215423,0.0005204051774165409,-3.347126708821597,-0.0010911332174485633,0.000496836185283973
7278,1,9,80,8,-3.3625278036761617,0.0021963175485229408,0.0006853151352620148,-3.3390739746981706,0.0046941902710559945,0.000668931988109263
7279,1,9,80,9,-3.3480267277052844,-9.284114279218018e-05,0.0006165077895018786,-3.3190006782237145,0.003179043543485849,0.0006186411123804995
7280,1,9,80,10,-3.357851388099761,-0.0007631857348336744,0.0006619275476958872,-3.3401919308133166,-0.0013237413049152456,0.0006573058895620271
7281,2,3,10,1,-3.4856024519516455,-0.0054272190676947375,0.018474028221149363,-3.448585145816339,-0.003522750669880167,0.017895209500296664
7282,2,3,10,2,-3.671927321749465,-0.0023469266104489475,0.025139396011171444,-3.525969027293689,0.0034508342111976217,0.02228304885873769
7283,2,3,10,3,-3.5772117450389733,-0.009274093202054273,0.021878192930561736,-3.6241695660188435,-0.013821610954940736,0.0197502772117414
7284,2,3,10,4,-3.500761207772637,-0.0027829387597937266,0.02077530230045507,-3.463684290299034,-0.0005569785425623662,0.019962078569871648
7285,2,3,10,5,-3.6155986849914465,-0.0019141688929992448,0.02534946567563256,-3.5278245883179427,0.001244233599803718,0.022633873047946867
7286,2,3,10,6,-3.498834460283218,-0.0031529026077319194,0.023147442676914397,-3.4683675659923736,-0.004917322432712475,0.019533431142084088
7287,2,3,10,7,-3.576794464509981,-0.0012715885674011163,0.020659203211641677,-3.489732050761309,0.0022917243608739576,0.019167501141813155
7288,2,3,10,8,-3.47073432315083,-0.005553977346385951,0.018382851456456344,-3.4448639869720292,-0.0018952341991686633,0.017718152058592587
7289,2,3,10,9,-3.5077454023413988,-0.00567838256945858,0.022228168554059805,-3.4795609368664238,-0.0088782975842464,0.01979386748710723
7290,2,3,10,10,-3.5327196907032223,0.00041563247799512176,0.02275533954564636,-3.48556375575179,-0.00258823855228767,0.01927437927937707
7291,2,3,80,1,-3.47516731111531,-0.0046656053722754585,0.01770260020641723,-3.4451795388358555,-0.0032101182096655745,0.01735489797508956
7292,2,3,80,2,-3.614960516991782,-0.0014308137863286198,0.02359907386570729,-3.506518268246334,0.0035966728256626723,0.022035012275591553
7293,2,3,80,3,-3.5467383801864396,-0.008253521813415824,0.02099778512127006,-3.5854128665149827,-0.01227488027057896,0.019418954746341206
7294,2,3,80,4,-3.4961937631969313,-0.002658878063793925,0.019809055549728852,-3.4610850237248556,-0.0008192453404294482,0.019802040976062432
7295,2,3,80,5,-3.575512918636842,-0.0014690521998151768,0.023610739118275194,-3.5080565369308307,0.0017508717393024988,0.022378715383054307
7296,2,3,80,6,-3.491113913062537,-0.002618940571146356,0.02245046231291219,-3.464738568396206,-0.004746139088184654,0.019607949599846207
7297,2,3,80,7,-3.586746082008929,-0.0016132830841729083,0.020151139122047707,-3.484271586459968,0.0020804139428656186,0.019176863391340376
7298,2,3,80,8,-3.4712391917407786,-0.005116650850669414,0.01826039850247546,-3.4483441252199136,-0.0016934787285019723,0.0187823072259525
7299,2,3,80,9,-3.5144060669905417,-0.005598823721535615,0.022221294811700307,-3.489505555246652,-0.009339695658089517,0.020466735098705603
7300,2,3,80,10,-3.522232678395495,0.0006134462339345247,0.022943722219407693,-3.479370913068489,-0.002643308374311676,0.019816627709591687
7301,2,5,10,1,-3.435766285390746,0.00086424701566636,0.0045471697018848985,-3.426246731452488,0.0025795323679156093,0.003829427985357971
7302,2,5,10,2,-3.44967032039952,0.0013771996887122664,0.0037258230437639496,-3.426493838176141,-0.002938433517515834,0.0030690881298557978
7303,2,5,10,3,-3.445903212634711,0.00021217006825528708,0.004671670299302166,-3.432290233124574,-0.00010408254990989033,0.0038196628457912944
7304,2,5,10,4,-3.4709392159591124,-1.2836467990277184e-05,0.004342534746802178,-3.422801296810318,-0.0010904910095135686,0.003096364517632429
7305,2,5,10,5,-3.4403470130848506,-0.003619810282421928,0.0037961541278925177,-3.4207214357289883,-0.001949422263192017,0.00333862824646523
7306,2,5,10,6,-3.435923463126405,-0.0005874837951499725,0.003853123161192833,-3.416614949522839,-0.0005450773638747508,0.003168581873900075
7307,2,5,10,7,-3.4317385633936306,0.000404692629522526,0.004336139568149499,-3.4218321963013767,0.0011257956237995244,0.0037737461302037615
7308,2,5,10,8,-3.4371075597760252,0.0014322532580968495,0.00426760274138462,-3.4297984120467064,4.7265642359002255e-05,0.00353620974134125
7309,2,5,10,9,-3.4320740454381493,0.002491451560680504,0.004267496285928138,-3.415447334788757,0.0033305718979449554,0.0036204068529322743
